city,country,year,elec_pc,industry_va,fdi_pct,ntl_calibrated,ntl_log,ntl_source,ntl_raw,ndvi,gdp_pc,city_pop_th,pop_src,urban_pct,oil_price,env_exp_pct_gdp,ndvi_harvard_2010,ndvi_harvard_2015,ndvi_harvard_2020,ndvi_harvard_2021
Al Mubarraz,SAU,2020,11360.9979047626,38.3004545080469,0.211115523412857,20.58796060946053,3.0721357801049507,VIIRS,20.58796060946053,0.1066473851055605,22827.671935548,578.665,UN WUP 2025,83.8064352851942,43.333842822636306,,,,,
Al Mubarraz,SAU,2021,12074.531427185,45.957331100123,2.8850612174452,21.824703485378368,3.1278434356136664,VIIRS,21.824703485378368,0.1013926896140179,24922.6716948944,608.084,UN WUP 2025,83.9716349986538,70.83149958435284,,,,,
Al Mubarraz,SAU,2022,11840.6013272821,53.1237705884733,2.1556449627378,21.937438327427017,3.1327704370886464,VIIRS,21.937438327427017,0.1024076066630095,26706.917926066,637.503,UN WUP 2025,84.1349430023993,98.99632757701237,,,,,
Al Mubarraz,SAU,2023,11910.5778104451,47.6053309500947,1.87131032249407,23.68531442965692,3.206208509310761,VIIRS,23.68531442965692,0.1106717341988782,25634.8237547841,666.922,UN WUP 2025,84.2962388315415,82.32124302810716,,,,,
Buraydah,SAU,2000,7235.87659622288,53.4502821941208,-0.9925690992161,16.430111946593,2.858199282150031,DMSP_calibrated,34.07868923767416,0.1150982534024076,22247.8566987439,74.712,UN WUP 2025,79.9704860819453,28.845274962356484,,,,,
Buraydah,SAU,2001,7399.51073260015,50.7812997816126,0.0106659367777141,15.5490148024317,2.8063265714972014,DMSP_calibrated,33.494589920721815,0.1285264853809517,21193.0922894351,81.169,UN WUP 2025,80.155242811133,24.71376279095301,,,,,
Buraydah,SAU,2002,7364.67326339086,51.002641268484,-0.323899963714203,17.21948827706712,2.9024918056562314,DMSP_calibrated,34.60198474317392,0.1233246335873231,20025.4319998275,87.626,UN WUP 2025,80.3438134074234,25.115095975280756,,,,,
Buraydah,SAU,2003,7771.32116451969,53.9639605129998,-0.271772775519938,15.648036958248412,2.812292309070153,DMSP_calibrated,33.560233957771494,0.115101992527439,20765.9387688082,94.083,UN WUP 2025,80.5414456330177,28.779102719744028,,,,,
Buraydah,SAU,2004,7470.86349003634,56.7056209373966,-0.129209725410009,15.511083400690886,2.8040318766567847,DMSP_calibrated,33.46944433263919,0.1183854632744811,21545.894988606,100.54,UN WUP 2025,80.7542316538166,38.233580447330446,,,,,
Buraydah,SAU,2005,7662.73554965518,61.7372362527229,1.33515850333851,15.457837235441724,2.8008017914421717,DMSP_calibrated,33.43414623984833,0.1204218858576213,21838.1915349374,106.997,UN WUP 2025,80.9775503092999,54.683847606499775,,,,,
Buraydah,SAU,2006,7811.86798504171,62.5369910258018,1.58553602335569,17.40770248645495,2.9127691904150885,DMSP_calibrated,34.726756219137336,0.1158274978562627,21616.3355772516,113.927,UN WUP 2025,81.2008588083072,65.60474310653116,,,,,
Buraydah,SAU,2007,7816.6377589584,62.6934226825684,1.48457884530209,21.010099691035748,3.091501424880032,DMSP_calibrated,37.11486717889943,0.1148866578231614,21196.7926036633,120.857,UN WUP 2025,81.4230015549063,72.65280584572433,,,,,
Buraydah,SAU,2008,8007.94336040164,66.4293431587112,1.05925699592349,26.892836155579324,3.328369887239386,DMSP_calibrated,41.01466684743804,0.109614855565771,21629.8405734551,127.787,UN WUP 2025,81.6441431042994,97.3301517582659,,,,,
Buraydah,SAU,2009,8221.9772402397,54.6450009539393,0.10169038708409,26.05994469946868,3.2980545791141194,DMSP_calibrated,40.46252417641309,0.1215780880932984,20577.5453445336,134.717,UN WUP 2025,81.8644480116889,61.58104957180501,,,,,
Buraydah,SAU,2010,9119.88316860859,58.0314401714882,0.923670092367435,37.48156270782124,3.6501792358830203,DMSP_calibrated,48.03417427354248,0.1199159934598508,21830.1424272816,141.647,UN WUP 2025,82.0791668544465,79.80700834431269,,,,,
Buraydah,SAU,2011,9027.02855869593,63.0803869808085,0.688133631504519,38.826089761911874,3.6845222191859968,DMSP_calibrated,48.92549180773542,0.1156095101864059,23314.5576023168,145.41,UN WUP 2025,82.2543876159947,111.53922643359057,,,,,
Buraydah,SAU,2012,10145.6460027053,61.9428982819125,0.669626013751334,40.984200112785686,3.7372933597161735,DMSP_calibrated,50.35615219541954,0.1159830347043511,23643.0358324647,149.172,UN WUP 2025,82.4311918025358,112.01167269747162,,,,,
Buraydah,SAU,2013,10244.6408565536,58.9702568849547,0.437984195574321,25.774745153629063,3.2874590982167717,VIIRS,25.774745153629063,0.1206002951000954,23057.3494468535,152.935,UN WUP 2025,82.6071884619102,108.96172547681785,,,,,
Buraydah,SAU,2014,11159.7002155442,56.1653404810043,0.191711517264834,27.18972641615816,3.338957600082764,VIIRS,27.18972641615816,0.1141052250451408,23404.7306039825,156.697,UN WUP 2025,82.7822571294871,99.3454458011795,,,,,
Buraydah,SAU,2015,11233.9250281942,44.6011697093878,0.572622097928938,29.95209337823242,3.432440634265993,VIIRS,29.95209337823242,0.1138425484646764,23256.1549553531,160.46,UN WUP 2025,82.9562773406163,53.02271240353849,,,,,
Buraydah,SAU,2016,11051.1989359246,42.5305962013279,3.18518611850268,33.12812868334692,3.530121932330973,VIIRS,33.12812868334692,0.1194900786163945,22783.0328538685,153.589,UN WUP 2025,83.129128630626,45.07907624380451,,,,,
Buraydah,SAU,2017,11201.0854380563,44.8899324686986,0.136801407151884,33.77934635027096,3.549023714910283,VIIRS,33.77934635027096,0.1138457437816877,23035.1199977707,146.718,UN WUP 2025,83.300690534822,54.88691608632913,,,,,
Buraydah,SAU,2018,11788.7033837048,49.0147439495304,1.36945683303735,32.692946766284884,3.5172885206841147,VIIRS,32.692946766284884,0.1161224234683914,24393.5188306638,139.846,UN WUP 2025,83.4708425884849,71.61259298732669,,,,,
Buraydah,SAU,2019,11876.2768471144,45.7234459871756,0.346411455797861,32.310500486911785,3.505872677217653,VIIRS,32.310500486911785,0.1306505643353332,24905.6697428558,132.975,UN WUP 2025,83.6394643268678,64.19847398676204,,,,,
Buraydah,SAU,2020,11360.9979047626,38.3004545080469,0.211115523412857,25.189375267040035,3.265353804361116,VIIRS,25.189375267040035,0.1204275019951313,22827.671935548,126.104,UN WUP 2025,83.8064352851942,43.333842822636306,,,,,
Buraydah,SAU,2021,12074.531427185,45.957331100123,2.8850612174452,25.68994076432373,3.284286744018081,VIIRS,25.68994076432373,0.126614717325107,24922.6716948944,139.914,UN WUP 2025,83.9716349986538,70.83149958435284,,,,,
Buraydah,SAU,2022,11840.6013272821,53.1237705884733,2.1556449627378,24.91251636971108,3.2547261094919864,VIIRS,24.91251636971108,0.1167801731127805,26706.917926066,153.723,UN WUP 2025,84.1349430023993,98.99632757701237,,,,,
Buraydah,SAU,2023,11910.5778104451,47.6053309500947,1.87131032249407,26.941595065871965,3.3301164411710977,VIIRS,26.941595065871965,0.1384471330045658,25634.8237547841,167.533,UN WUP 2025,84.2962388315415,82.32124302810716,,,,,
Dammam,SAU,2000,7235.87659622288,53.4502821941208,-0.9925690992161,30.842218844531217,3.460793045876375,DMSP_calibrated,43.63280236891456,0.0920014258300666,22247.8566987439,850.233,UN WUP 2025,79.9704860819453,28.845274962356484,,,,,
Dammam,SAU,2001,7399.51073260015,50.7812997816126,0.0106659367777141,31.34548788700168,3.476474533228276,DMSP_calibrated,43.96643085233232,0.0989398677297811,21193.0922894351,924.86,UN WUP 2025,80.155242811133,24.71376279095301,,,,,
Dammam,SAU,2002,7364.67326339086,51.002641268484,-0.323899963714203,33.1147014696061,3.5297284195213785,DMSP_calibrated,45.13928273590723,0.0974270995655881,20025.4319998275,999.487,UN WUP 2025,80.3438134074234,25.115095975280756,,,,,
Dammam,SAU,2003,7771.32116451969,53.9639605129998,-0.271772775519938,31.82079712433547,3.4910623731285946,DMSP_calibrated,44.28152414562869,0.0923472513661953,20765.9387688082,1074.115,UN WUP 2025,80.5414456330177,28.779102719744028,,,,,
Dammam,SAU,2004,7470.86349003634,56.7056209373966,-0.129209725410009,32.084238812339564,3.499057000167154,DMSP_calibrated,44.45616562646839,0.0913185765579158,21545.894988606,1148.742,UN WUP 2025,80.7542316538166,38.233580447330446,,,,,
Dammam,SAU,2005,7662.73554965518,61.7372362527229,1.33515850333851,32.01527693370794,3.4969703917291173,DMSP_calibrated,44.41044923018745,0.0882152598533004,21838.1915349374,1223.369,UN WUP 2025,80.9775503092999,54.683847606499775,,,,,
Dammam,SAU,2006,7811.86798504171,62.5369910258018,1.58553602335569,33.60069984335989,3.543873908545824,DMSP_calibrated,45.46146210061253,0.0844506950972103,21616.3355772516,1287.438,UN WUP 2025,81.2008588083072,65.60474310653116,,,,,
Dammam,SAU,2007,7816.6377589584,62.6934226825684,1.48457884530209,34.75791180796283,3.5767715539683684,DMSP_calibrated,46.22860420585344,0.0886571383228323,21196.7926036633,1351.507,UN WUP 2025,81.4230015549063,72.65280584572433,,,,,
Dammam,SAU,2008,8007.94336040164,66.4293431587112,1.05925699592349,37.13316435742196,3.641084359081283,DMSP_calibrated,47.80321309083516,0.0806118674784484,21629.8405734551,1415.575,UN WUP 2025,81.6441431042994,97.3301517582659,,,,,
Dammam,SAU,2009,8221.9772402397,54.6450009539393,0.10169038708409,35.18007283057659,3.588508492971662,DMSP_calibrated,46.50846433999032,0.0777509045271413,20577.5453445336,1479.644,UN WUP 2025,81.8644480116889,61.58104957180501,,,,,
Dammam,SAU,2010,9119.88316860859,58.0314401714882,0.923670092367435,41.12832847190816,3.7407203997209972,DMSP_calibrated,50.45169815953345,0.0824039953789881,21830.1424272816,1543.713,UN WUP 2025,82.0791668544465,79.80700834431269,,0.057161921,,,
Dammam,SAU,2011,9027.02855869593,63.0803869808085,0.688133631504519,41.593616411036166,3.7517043925405726,DMSP_calibrated,50.76014810654755,0.0873876942189778,23314.5576023168,1623.416,UN WUP 2025,82.2543876159947,111.53922643359057,,,,,
Dammam,SAU,2012,10145.6460027053,61.9428982819125,0.669626013751334,44.48269410388495,3.8173319042405724,DMSP_calibrated,52.67538335409967,0.0806700079389997,23643.0358324647,1703.119,UN WUP 2025,82.4311918025358,112.01167269747162,,,,,
Dammam,SAU,2013,10244.6408565536,58.9702568849547,0.437984195574321,43.48856889357888,3.795232277377205,VIIRS,43.48856889357888,0.0804240568189288,23057.3494468535,1782.822,UN WUP 2025,82.6071884619102,108.96172547681785,,,,,
Dammam,SAU,2014,11159.7002155442,56.1653404810043,0.191711517264834,47.13995796248386,3.874112559119893,VIIRS,47.13995796248386,0.0855533640348006,23404.7306039825,1862.525,UN WUP 2025,82.7822571294871,99.3454458011795,,,,,
Dammam,SAU,2015,11233.9250281942,44.6011697093878,0.572622097928938,47.09180868034893,3.873111864903571,VIIRS,47.09180868034893,0.0809191010792642,23256.1549553531,1942.228,UN WUP 2025,82.9562773406163,53.02271240353849,,,0.090372611,,
Dammam,SAU,2016,11051.1989359246,42.5305962013279,3.18518611850268,49.55832732119335,3.9231276662453283,VIIRS,49.55832732119335,0.0817449697483403,22783.0328538685,1970.815,UN WUP 2025,83.129128630626,45.07907624380451,,,,,
Dammam,SAU,2017,11201.0854380563,44.8899324686986,0.136801407151884,49.89749000972819,3.9298136101545045,VIIRS,49.89749000972819,0.087279357375315,23035.1199977707,1999.402,UN WUP 2025,83.300690534822,54.88691608632913,,,,,
Dammam,SAU,2018,11788.7033837048,49.0147439495304,1.36945683303735,52.91948544770001,3.9874919236746162,VIIRS,52.91948544770001,0.0816528612303848,24393.5188306638,2027.989,UN WUP 2025,83.4708425884849,71.61259298732669,,,,,
Dammam,SAU,2019,11876.2768471144,45.7234459871756,0.346411455797861,51.07783822425549,3.952739488287947,VIIRS,51.07783822425549,0.0904097012862167,24905.6697428558,2056.576,UN WUP 2025,83.6394643268678,64.19847398676204,,,,,
Dammam,SAU,2020,11360.9979047626,38.3004545080469,0.211115523412857,46.002096175446056,3.8501922001931073,VIIRS,46.002096175446056,0.0922091203360937,22827.671935548,2085.163,UN WUP 2025,83.8064352851942,43.333842822636306,,,,0.096795571,
Dammam,SAU,2021,12074.531427185,45.957331100123,2.8850612174452,47.787240226240606,3.887468807895901,VIIRS,47.787240226240606,0.0873631960478865,24922.6716948944,2135.26,UN WUP 2025,83.9716349986538,70.83149958435284,,,,,0.090184714
Dammam,SAU,2022,11840.6013272821,53.1237705884733,2.1556449627378,47.59722909771946,3.8835665148308456,VIIRS,47.59722909771946,0.085404982186667,26706.917926066,2185.357,UN WUP 2025,84.1349430023993,98.99632757701237,,,,,
Dammam,SAU,2023,11910.5778104451,47.6053309500947,1.87131032249407,51.91326579670704,3.9686540786307027,VIIRS,51.91326579670704,0.0920251561201634,25634.8237547841,2235.453,UN WUP 2025,84.2962388315415,82.32124302810716,,,,,
Doha,QAT,2000,13180.0697376234,,1.41667543235467,24.2395745979804,3.2284131832512784,DMSP_calibrated,39.25575947410335,0.0643274885969558,52234.3615212341,300.024,UN WUP 2025,96.2942718926638,28.845274962356484,,,,,
Doha,QAT,2001,13654.902828484,,1.68498245614035,23.3633092452315,3.1930782811206577,DMSP_calibrated,38.67486326146515,0.064900660484626,51633.898491151,332.715,UN WUP 2025,96.4674307551724,24.71376279095301,,,,,
Doha,QAT,2002,14308.1108822351,,3.2221054423699,24.805137754963773,3.2505736098915676,DMSP_calibrated,39.63068414146435,0.0643142087323534,52752.6445826427,365.406,UN WUP 2025,96.6424497593905,25.115095975280756,,,,,
Doha,QAT,2003,15006.4054186888,,2.65541575709466,23.83458259366855,3.2122371412374213,DMSP_calibrated,38.98728107230932,0.0639242630682407,52255.320560255,398.096,UN WUP 2025,96.8311182064009,28.779102719744028,,,,,
Doha,QAT,2004,15927.1826330735,,3.77817958307362,23.552341798990906,3.200807238652225,DMSP_calibrated,38.80017723650671,0.0662000362564976,59990.23422872,430.787,UN WUP 2025,97.0472579559041,38.233580447330446,0.0674388808089203,,,,
Doha,QAT,2005,16206.530588509,,5.61413033419499,23.710130319399447,3.207213293940454,DMSP_calibrated,38.90477883192022,0.0662509989728003,60416.7101500199,463.478,UN WUP 2025,97.3016654918171,54.683847606499775,0.0551356127113782,,,,
Doha,QAT,2006,16309.1019920212,,5.74881210770224,25.778628676576588,3.2876041319532696,DMSP_calibrated,40.27603339283959,0.0669124046153965,64676.3189868053,591.593,UN WUP 2025,97.5827378795062,65.60474310653116,0.0584286298965304,,,,
Doha,QAT,2007,14954.554668851,,5.89621991232182,28.577379682141057,3.387009869252733,DMSP_calibrated,42.1313890270086,0.0690976421595752,61423.0131050382,719.709,UN WUP 2025,97.8663125111735,72.65280584572433,0.100859740067275,,,,
Doha,QAT,2008,14076.2948355149,,3.27806417009269,32.38362893244111,3.5080656280957117,DMSP_calibrated,44.65463813975755,0.0644309247687108,61213.7206556875,847.824,UN WUP 2025,98.1295193937322,97.3301517582659,0.0685641291472724,,,,
Doha,QAT,2009,14072.321327016,,8.3076413079166,31.36140944009536,3.476966646250926,DMSP_calibrated,43.97698561164401,0.0629679972353048,60781.8017337781,975.94,UN WUP 2025,98.3494885340955,61.58104957180501,0.131425379649762,,,,
Doha,QAT,2010,16314.001702094,,3.77775259249383,36.10429571894355,3.6137327504831283,DMSP_calibrated,47.121152692669895,0.0672097451534867,72333.8027430124,1104.055,UN WUP 2025,98.5066232166665,79.80700834431269,0.145562409505231,0.042225287,,,
Doha,QAT,2011,17734.9160891971,73.2142681700731,0.559389030984015,37.9747855319026,3.6629149122193376,DMSP_calibrated,48.36114289052223,0.0678940503887748,81608.4080652473,1204.028,UN WUP 2025,98.6300610210909,111.53922643359057,,,,,
Doha,QAT,2012,18937.6918066136,73.4692107035411,0.211888706229028,39.64672789734965,3.704918338223817,DMSP_calibrated,49.46951147406917,0.0652784113451343,80621.7554942834,1304.0,UN WUP 2025,98.7428010471968,112.01167269747162,,,,,
Doha,QAT,2013,16963.347397708,71.768350592851,-0.422882374002756,45.19367596428695,3.832842904828346,VIIRS,45.19367596428695,0.065449404954441,76486.9151226864,1403.973,UN WUP 2025,98.8357621827901,108.96172547681785,,,,,
Doha,QAT,2014,16893.7304373892,69.7579989822263,0.504490726802349,51.31874379452732,3.9573546968172595,VIIRS,51.31874379452732,0.065784991326485,71756.0265797248,1503.945,UN WUP 2025,98.901627838826,99.3454458011795,,,,,
